"ID","ProName","class1","class2","class3","SmallPic","BigPic","DownURL","About","ProInfo","ProNo","ProPrice","ProPrice2","IsTop","IsHot","AddDate","orderid","ViewNumber","IsNewPro","issale","ordernum","color","Units","Video_URL","num"
197,"DONGFANGYIZHOU",452,528,0,,,,"东方壹周杂志大片拍摄 摄影 yuki_he 化妆 孙奇 服搭 will 发型 jashon<br/>","<p><img src=""/A_UpLoad//2012110116551434.jpg"" alt="""" width=""700"" height=""520"" /><img src=""/A_UpLoad//2012110116554552.jpg"" alt="""" width=""700"" height=""470"" /><img src=""/A_UpLoad//2012110116571147.jpg"" alt="""" width=""700"" height=""517"" /></p>","515workshop",0,0,0,0,"2012/11/1, 17:00:10",51,0,0,0,0,,,,10
199,"POLARONE",452,526,0,,,,"PolarOne眼镜形象片拍摄 摄影 yuki_he 化妆 沈飞<br/>","<p><img src=""/A_UpLoad//2012120313215819.jpg"" width=""700"" height=""434"" alt="""" /><img src=""/A_UpLoad//2012120313253019.jpg"" width=""700"" height=""452"" alt="""" /></p>","515workshop",0,0,0,0,"2012/11/7, 19:45:37",52,0,0,0,0,,,,10
203,"BAILIAN S/S",452,530,0,,,,"百利安春夏拍摄 摄影：yuki_he","<p><img src=""/A_UpLoad//2012120618582195.jpg"" alt="""" width=""700"" height=""320"" /><img src=""/A_UpLoad//2012120618585623.jpg"" alt="""" width=""700"" height=""268"" /><img src=""/A_UpLoad//2012120618592053.jpg"" alt="""" width=""700"" height=""239"" /></p>","515workshop",0,0,0,0,"2012/12/6, 18:57:02",56,0,0,0,0,,,,10
204,"M18 PHANCY  S/S",452,530,0,,,,"麦考林PHANCY夏装拍摄 摄影：yuki_he 化妆师：Luckly","<p><img src=""/A_UpLoad//2012121009512222.jpg"" alt="""" width=""700"" height=""1020"" /><img src=""/A_UpLoad//2012121009444714.jpg"" alt="""" width=""700"" height=""998"" /></p>","515workshop",0,0,0,0,"2012/12/7, 18:41:28",57,0,0,0,0,,,,10
206,"CALVIN KLEIN(CHINA)",452,530,0,,,,"CK中国电商拍摄 摄影：515workshop","<p><img src=""/A_UpLoad//2012121018030279.jpg"" width=""700"" height=""429"" alt="""" /><img src=""/A_UpLoad//2012121018032827.jpg"" alt="""" width=""700"" height=""597"" /></p>","515workshop",0,0,0,0,"2012/12/10, 18:04:03",58,0,0,0,0,,,,10
210,"I-DOU  S/S",452,530,0,,,,"I-DOU lookbook拍摄 摄影：yuki_he 化妆：沈飞<br/>","<p><img src=""/A_UpLoad//2013011711281997.jpg"" width=""700"" height=""377"" alt="""" /><img src=""/A_UpLoad//2013011711283816.jpg"" alt="""" width=""700"" height=""207"" /><img src=""/A_UpLoad//2013011711285282.jpg"" alt="""" width=""700"" height=""216"" /></p>","515workshop",0,0,0,0,"2013/1/16, 17:23:32",62,0,0,0,0,,,,10
212,"ID   F/W",452,530,0,,,,"ESOE 旗下品牌id  秋冬画册拍摄 摄影：yuki_he 化妆师：D&O<br/>","<p><img alt="""" src=""/A_UpLoad//2013031410233035.jpg"" width=""650"" height=""450"" /><img src=""/A_UpLoad//2013031410235455.jpg"" alt="""" width=""650"" height=""426"" /><img alt="""" src=""/A_UpLoad//2013031410242747.jpg"" width=""650"" height=""437"" /><img alt="""" src=""/A_UpLoad//2013031410250077.jpg"" width=""650"" height=""430"" /></p>","515workshop",0,0,0,0,"2013/3/14, 10:25:27",64,0,0,0,0,,,,10
328,"Kipling Video",452,530,0,,,,,"<div id=""player885925-parent"" style=""text-align: center;"">
<div style=""border-style: none; height: 468px; width: 780px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;""><script src=""http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/swfobject.js"" type=""text/javascript""></script>
<div id=""player885925""><a href=""http://www.macromedia.com/go/getflashplayer"">Get the Flash Player</a> to see this player.
<div id=""player885925-config"" style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"">url=http://img.studio515.cn/20181220/17-08-03%20kipling%20%E6%97%85%E8%A1%8C%E9%94%A6%E5%9B%8A%E7%AC%AC%E5%9B%9B%E7%89%88.mp4 iurl=/A_UpLoad/image/2018112100231920.jpg width=780 height=468 loop=false play=false downloadable=false fullscreen=true displayNavigation=true displayDigits=true playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""780"",""468"",""7"");
	s1.addVariable(""width"",""780"");
	s1.addVariable(""height"",""468"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""http://img.studio515.cn/20181220/17-08-03%20kipling%20%E6%97%85%E8%A1%8C%E9%94%A6%E5%9B%8A%E7%AC%AC%E5%9B%9B%E7%89%88.mp4"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/2018112100231920.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""http://img.studio515.cn/20181220/17-08-03%20kipling%20%E6%97%85%E8%A1%8C%E9%94%A6%E5%9B%8A%E7%AC%AC%E5%9B%9B%E7%89%88.mp4"");
	s1.addParam(""allowfullscreen"",""true"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player885925"");
</script></div>
</div>
<p>&nbsp;</p>
<p><span style=""color: rgb(0, 0, 0);"">&nbsp;</span><a href=""http://img.studio515.cn/20181220/17-08-03%20kipling%20%E6%97%85%E8%A1%8C%E9%94%A6%E5%9B%8A%E7%AC%AC%E5%9B%9B%E7%89%88.mp4""><span style=""color: rgb(0, 0, 0);"">手机播放点击</span></a></p>","Studio515",0,0,0,0,"2018/11/20, 23:34:15",172,0,0,0,0,,,,10
329,"Kipling Video",452,530,0,,,,,"<div id=""player540843-parent"" style=""text-align: center;"">
<div style=""border-style: none; height: 468px; width: 780px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;""><script src=""http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/swfobject.js"" type=""text/javascript""></script>
<div id=""player540843"">
<p style=""text-align: left;""><a href=""http://www.macromedia.com/go/getflashplayer"">Get the Flash Player</a> to see this player.</p>
<div id=""player540843-config"" style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"">url=http://img.studio515.cn/20181220/2017-12-17%EF%BC%88kipling%EF%BC%891080%E6%96%B0logo.mp4 iurl=/A_UpLoad/image/2018112100002273.jpg width=780 height=468 loop=false play=false downloadable=false fullscreen=true displayNavigation=true displayDigits=true playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""780"",""468"",""7"");
	s1.addVariable(""width"",""780"");
	s1.addVariable(""height"",""468"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""http://img.studio515.cn/20181220/2017-12-17%EF%BC%88kipling%EF%BC%891080%E6%96%B0logo.mp4"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/2018112100002273.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""http://img.studio515.cn/20181220/2017-12-17%EF%BC%88kipling%EF%BC%891080%E6%96%B0logo.mp4"");
	s1.addParam(""allowfullscreen"",""true"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player540843"");
</script></div>
</div>
<p><span style=""color: rgb(0, 0, 0);"">&nbsp;</span><a href=""http://img.studio515.cn/20181220/2017-12-17%EF%BC%88kipling%EF%BC%891080%E6%96%B0logo.mp4""><span style=""color: rgb(0, 0, 0);"">手机播放点击</span></a></p>","Studio515",0,0,0,0,"2018/11/20, 23:49:14",173,0,0,0,0,,,,10
168,"BMW SUPER BIKE",452,526,0,,,,"BMW重机车平面广告   摄影：Yuki_He","<p><img src=""/A_UpLoad/image/2012032315000741.jpg"" alt="""" width=""700"" height=""425"" /></p>
<p>&nbsp;</p>
<p><img src=""/A_UpLoad/image/2012032316460453.jpg"" alt="""" width=""700"" height=""736"" /></p>","515",0,0,0,0,"2012/3/23, 14:22:27",33,0,0,0,0,,,,10
225,"ID COLLECTION",452,530,0,,,,"515 studio","<div id=""player28932-parent"" style=""text-align: center;"">
<div style=""border-style: none; height: 464px; width: 800px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;margin-left: auto;margin-right: auto;""><script src=""/A_UpLoadTool/editor/plugins/flvPlayer/swfobject.js"" type=""text/javascript""></script>
<div id=""player28932""><a href=""http://www.macromedia.com/go/getflashplayer"">Get the Flash Player</a> to see this player.
<div id=""player28932-config"" style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"">url=/A_UpLoad/file/idshow.flv iurl=/A_UpLoad/image/11.jpg width=800 height=464 loop=false play=false downloadable=false fullscreen=false displayNavigation=true displayDigits=true align=center dispPlaylist=none playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""800"",""464"",""7"");
	s1.addVariable(""width"",""800"");
	s1.addVariable(""height"",""464"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""/A_UpLoad/file/idshow.flv"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/11.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""/A_UpLoad/file/idshow.flv"");
	s1.addParam(""allowfullscreen"",""false"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player28932"");
</script></div>
</div>","Yuki_He",0,0,0,0,"2013/7/8, 11:30:00",73,0,0,0,0,,,,10
228,"ID SHOWROOM",452,530,0,,,,"515 studio","<div style=""text-align: center;"" id=""player350878-parent"">
<div style=""border-style: none; height: 464px; width: 800px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;margin-left: auto;margin-right: auto;""><script src=""/A_UpLoadTool/editor/plugins/flvPlayer/swfobject.js"" type=""text/javascript""></script>
<div id=""player350878""><a href=""http://www.macromedia.com/go/getflashplayer"">Get the Flash Player</a> to see this player.
<div style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"" id=""player350878-config"">url=/A_UpLoad/file/showroom.flv iurl=/A_UpLoad/image/2013070921525773.jpg width=800 height=464 loop=false play=false downloadable=false fullscreen=true displayNavigation=true displayDigits=true align=center dispPlaylist=none playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""800"",""464"",""7"");
	s1.addVariable(""width"",""800"");
	s1.addVariable(""height"",""464"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""/A_UpLoad/file/showroom.flv"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/2013070921525773.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""/A_UpLoad/file/showroom.flv"");
	s1.addParam(""allowfullscreen"",""true"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player350878"");
</script></div>
</div>
<p>&nbsp;</p>","Yuki_He",0,0,0,0,"2013/7/9, 21:35:58",72,0,0,0,0,,,,10
238,"Studio515 商业摄影师简介",452,531,0,,,,,"<p style=""text-align: left;""><span style=""font-size: medium;""><img alt="""" src=""/A_UpLoad//2013112917583476.jpg"" width=""272"" height=""265"" /><img src=""/A_UpLoad//2013112918011247.png"" alt="""" width=""454"" height=""265"" /></span><span style=""font-size: medium;""><span style=""font-family: 宋体;""><br />
</span></span></p>
<p style=""text-align: left;""><span style=""font-size: medium;""><span style=""font-family: 宋体;""><br />
贺佳奇 Yuki He 上海人 狮子座 1983年8月3日<br />
&nbsp;&nbsp; <br />
80后上海商业摄影师 2006年接触商业摄影 合作于上海众多服装品牌 长期拍摄各类线上线下的服装大片和平面广告  拍摄经验丰富 时尚适应力强 主攻时装和广告摄影 并拥有1000平方上海市区摄影公司</span></span></p>
<p style=""text-align: left;""><span style=""font-size: medium;""><span style=""font-family: 宋体;""> 目前为沪上知名杂志《伊周》《红秀》《橘子orange》《周末画报》《品位》《YOHO 潮流志》《UP》《皆喜》《东方一周》《小资》都着有长期时装大片和明星拍摄的合作&nbsp;  </span></span></p>
<p><span style=""font-size: medium;""><span style=""font-family: 宋体;"">长期合作品牌 adidas（中国） 迪卡侬（中国） Calvin Klein（中国）JORYA卓雅  Bread n Butter JZ-玖姿 MOISSAC BASIC HOUSE LISALISA 皮尔卡丹 波司登 恩瑟avrala 蜜桃派 水中花 谬诗 OURQ 史努比  红黄蓝  巴布豆 芝麻开门 宝马BMW 21世纪地产  剪刀石头布 唯品会特卖网 麦考林国际邮购 乐蜂女性购物网 湖南卫视嗨淘购物平台, I-DOU欧美服饰电子购物  悦己购物网 等服装品牌和平台</span></span><span style=""font-size: medium;""><br />
</span></p>","studio515",0,0,1,0,"2013/11/29, 17:59:48",0,0,0,0,0,,,,10
241,"DUO LA XIAN NI",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2014032921080921.jpg"" alt="""" width=""700"" height=""348"" /><br />
<br />
<img src=""/A_UpLoad//2014032921082857.jpg"" alt="""" width=""700"" height=""347"" /></p>","Studio515",0,0,0,0,"2014/3/29, 20:59:14",79,0,0,0,0,,,,10
245,"《DA RI ZI》 Guo Cai Jie",452,527,0,,,,"515 studio","<p><img src=""/A_UpLoad//2014070822413468.jpg"" alt="""" width=""700"" height=""911"" /></p>
<p><img src=""/A_UpLoad//2014070817255732.jpg"" alt="""" width=""700"" height=""468"" /><br />
<br />
<img src=""/A_UpLoad//2014070817435859.jpg"" alt="""" width=""700"" height=""468"" /></p>
<p>&nbsp;<img src=""/A_UpLoad//2014070817272534.jpg"" alt="""" width=""700"" height=""468"" /></p>","Yuki_He",0,0,0,0,"2014/7/8, 17:28:23",50,0,0,0,0,,,,10
322,"Able Jeans",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018110511474262.jpg"" alt="""" width=""700"" height=""467"" /><br />
<br />
<img src=""/A_UpLoad//2018110511480345.jpg"" alt="""" width=""500"" height=""815"" /><br />
<br />
<img src=""/A_UpLoad//2018110511481775.jpg"" alt="""" width=""700"" height=""467"" /><br />
<br />
<img src=""/A_UpLoad//2018110511483510.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110511485088.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110512314888.jpg"" width=""500"" height=""750"" alt="""" /><br />
<br />
<img src=""/A_UpLoad//2018110511492170.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110511493764.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110511495027.jpg"" alt="""" width=""500"" height=""750"" /><br />
&nbsp;</p>","Yuki_He",0,0,0,0,"2018/11/5, 11:15:24",168,0,0,0,0,,,,10
323,"Lewitt",452,0,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018110514305245.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514304049.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514320229.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514312687.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514310660.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514371857.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514314657.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514330489.jpg"" alt="""" width=""500"" height=""750"" /><br />
<br />
<img src=""/A_UpLoad//2018110514322846.jpg"" alt="""" width=""500"" height=""750"" /></p>","Yuki_He",0,0,0,0,"2018/11/5, 14:37:44",169,0,0,0,0,,,,10
253,"new balance AW",452,530,0,,,,"515 studio","<p>&nbsp;</p>
<p style=""text-align: center;""><img src=""/A_UpLoad//2016111010495828.jpg"" alt="""" width=""650"" height=""1396"" /><img src=""/A_UpLoad//2016111010501641.jpg"" alt="""" width=""650"" height=""1381"" /><img src=""/A_UpLoad//2016111010503174.jpg"" alt="""" width=""650"" height=""1438"" /></p>","Yuki_he",0,0,0,0,"2016/11/7, 15:23:49",164,0,0,0,0,,,,10
254,"new balance AW",452,530,0,,,,"515 studio","<p style=""text-align: center;""><img src=""/A_UpLoad//2016111512013047.jpg"" alt="""" width=""700"" height=""1987"" /><img src=""/A_UpLoad//2016111111372633.jpg"" alt="""" width=""700"" height=""1966"" /></p>","Yuki_he",0,0,0,0,"2016/11/11, 11:38:19",103,0,0,0,0,,,,10
255,"new balance AW",452,530,0,,,,"515 studio","<p style=""text-align: center;""><img src=""/A_UpLoad//2016120516283863.jpg"" alt="""" width=""700"" height=""2078"" /><img src=""/A_UpLoad//2016120516285276.jpg"" alt="""" width=""700"" height=""1996"" /></p>","Yuki_he",0,0,0,0,"2016/11/11, 13:47:55",104,0,0,0,0,,,,10
266,"Decathlon Kipsta",452,530,0,,,,"515 studio","<p style=""text-align: center;""><img src=""/A_UpLoad//2018041809453559.jpg"" width=""700"" height=""1003"" alt="""" /></p>","Yuki_he",0,0,0,0,"2017/3/13, 10:03:01",105,0,0,0,0,,,,10
145,"TIAMANTTI",452,526,0,,,,"剪刀石头布的高端品牌TIAMANTTI帝幔整体软装广告 摄影 Yuki_He<br/>","<p><img src=""/A_UpLoad/image/2012031208583589.jpg"" width=""700"" height=""868"" alt="""" /></p>
<p><img src=""/A_UpLoad/image/2012031209035835.jpg"" width=""700"" height=""1070"" alt="""" /></p>","515",0,0,0,0,"2012/3/12, 08:59:49",10,0,0,0,0,,,,10
280,"Plory",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018041909565048.jpg"" height=""1173"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018041909571687.jpg"" height=""850"" width=""700"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/4/19, 09:57:30",159,0,0,0,0,,,,10
290,"Skechers Woman",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018042317005790.jpg"" height=""1261"" width=""700"" alt="""" /><img src=""/A_UpLoad//2018042317010879.jpg"" height=""1428"" width=""700"" alt="""" /><img src=""/A_UpLoad//2018042317011569.jpg"" height=""1298"" width=""700"" alt="""" /><img src=""/A_UpLoad//2018042317012377.jpg"" height=""965"" width=""700"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/4/23, 16:31:39",164,0,0,0,0,,,,10
296,"Under Armour",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018080209394144.jpg"" height=""309"" width=""700"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/5/14, 15:55:41",163,0,0,0,0,,,,10
297,"Skechers Performance",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018053015161656.jpg"" height=""845"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015162936.jpg"" height=""779"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015163998.jpg"" height=""937"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015164958.jpg"" height=""592"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015170490.jpg"" alt="""" height=""511"" width=""650"" /></p>
<p><img src=""/A_UpLoad//2018053015171349.jpg"" height=""879"" width=""700"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/5/30, 15:17:20",155,0,0,0,0,,,,10
298,"Kipling",452,530,0,,,,,"<p><img src=""/A_UpLoad//2018053015174955.jpg"" height=""896"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015180060.jpg"" height=""1271"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015181273.jpg"" height=""911"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053015182323.jpg"" alt="""" height=""486"" width=""650"" /></p>","Yuki_He",0,0,0,0,"2018/5/30, 15:18:37",137,0,0,0,0,,,,10
299,"Levis",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018110213454962.jpg"" width=""700"" height=""1564"" alt="""" /><img src=""/A_UpLoad//2018110213460927.jpg"" width=""700"" height=""1030"" alt="""" /><img src=""/A_UpLoad//2018110213462314.jpg"" width=""700"" height=""1319"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/5/30, 15:41:34",140,0,0,0,0,,,,10
300,"Initial",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018060509232337.jpg"" height=""1572"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053110172115.jpg"" height=""1111"" width=""700"" alt="""" /></p>
<p><img src=""/A_UpLoad//2018053110173154.jpg"" alt="""" height=""1005"" width=""650"" /></p>
<p>&nbsp;</p>
<p>&nbsp;</p>","Yuki_He",0,0,0,0,"2018/5/31, 10:15:33",151,0,0,0,0,,,,10
302,"Under Armour",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018111509132261.jpg"" width=""700"" height=""900"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/8/2, 09:26:41",163,0,0,0,0,,,,10
